"work_year","experience_level","employment_type","job_title","salary_in_EUR","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2023,"SE","FT","Data Analyst",97538.4,106020,"US",0,"US","M"
2023,"MI","FT","Data Scientist",1400000,17022,"IN",100,"IN","L"
2023,"EN","FT","AI Programmer",64400,70000,"IN",0,"AU","L"
2023,"EN","FT","AI Developer",73600,80000,"SE",50,"SE","M"
2023,"MI","FT","Lead Data Analyst",1500000,18238,"IN",50,"IN","L"
2023,"MI","FT","Machine Learning Engineer",230000,250000,"US",0,"US","M"
2023,"MI","FT","Machine Learning Engineer",138000,150000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",128340,139500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",100648,109400,"US",0,"US","M"
2023,"SE","FT","Data Scientist",96600,105000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",64400,70000,"US",0,"US","M"
2023,"EX","FT","Data Engineer",194040.88,210914,"US",100,"US","M"
2023,"EX","FT","Data Engineer",107367.68,116704,"US",100,"US","M"
2023,"EN","FT","Research Scientist",138000,150000,"US",0,"US","M"
2023,"EN","FT","Research Scientist",92000,100000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",134320,146000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",69000,75000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",69000,75000,"US",100,"US","M"
2023,"EN","FT","Data Analyst",55200,60000,"US",100,"US","M"
2023,"MI","FT","Analytics Engineer",170844,185700,"US",0,"US","M"
2023,"MI","FT","Analytics Engineer",151800,165000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",147200,160000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",119600,130000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",155480,169000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",101752,110600,"US",0,"US","M"
2023,"SE","FT","Data Operations Engineer",177560,193000,"US",100,"US","M"
2023,"SE","FT","Data Operations Engineer",125902,136850,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",128340,139500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",100648,109400,"US",0,"US","M"
2023,"SE","FT","Data Engineer",253920,276000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",164220,178500,"US",100,"US","M"
2023,"MI","FT","Data Scientist",55000,59020,"ES",0,"ES","M"
2023,"MI","FT","Data Scientist",45000,48289,"ES",0,"ES","M"
2023,"MI","FT","Data Engineer",70000,75116,"SI",100,"SI","M"
2023,"MI","FT","Data Engineer",45000,48289,"SI",100,"SI","M"
2023,"SE","FT","Machine Learning Engineer",175490,195652,"GB",0,"GB","M"
2023,"SE","FT","Machine Learning Engineer",90797,101228,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",122843,136956,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",90797,101228,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",231840,252000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",118680,129000,"US",0,"US","M"
2022,"SE","FT","BI Developer",119600,130000,"US",100,"US","L"
2021,"MI","FT","Data Science Lead",138000,150000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",150696,163800,"US",0,"US","M"
2023,"SE","FT","Data Engineer",115920,126000,"US",0,"US","M"
2023,"SE","FT","ML Engineer",239200,260000,"CA",100,"CA","M"
2023,"SE","FT","ML Engineer",101200,110000,"CA",100,"CA","M"
2023,"SE","FT","Analytics Engineer",156400,170000,"US",100,"US","M"
2023,"SE","FT","Analytics Engineer",119600,130000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",227700,247500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",158424,172200,"US",0,"US","M"
2023,"SE","FT","Data Scientist",220568.16,239748,"US",0,"US","M"
2023,"SE","FT","Data Scientist",147045.44,159832,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",150696,163800,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",115920,126000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",118450,128750,"US",0,"US","M"
2023,"MI","FT","Data Scientist",97750,106250,"US",0,"US","M"
2023,"SE","FT","Data Engineer",231840,252000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",118680,129000,"US",0,"US","M"
2023,"SE","FT","Data Science Manager",275540,299500,"US",0,"US","M"
2023,"SE","FT","Data Science Manager",225492,245100,"US",0,"US","M"
2023,"MI","FT","Data Analytics Manager",142600,155000,"US",0,"US","M"
2023,"MI","FT","Data Analytics Manager",128800,140000,"US",0,"US","M"
2023,"EX","FT","Data Engineer",154100,167500,"US",0,"US","M"
2023,"EX","FT","Data Engineer",97980,106500,"US",0,"US","M"
2023,"SE","FT","Data Architect",173420,188500,"US",100,"US","M"
2023,"SE","FT","Data Architect",107640,117000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",230000,250000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",126960,138000,"US",100,"US","M"
2023,"MI","FT","Data Analyst",119600,130000,"CA",100,"CA","M"
2023,"MI","FT","Data Analyst",92000,100000,"CA",100,"CA","M"
2023,"SE","FT","Deep Learning Researcher",115000,123405,"DE",0,"DE","L"
2023,"SE","FT","Data Engineer",128800,140000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2023,"SE","FT","BI Analyst",147200,160000,"US",0,"US","M"
2023,"SE","FT","BI Analyst",124200,135000,"US",0,"US","M"
2023,"MI","FT","Data Science Manager",96140,104500,"US",0,"US","M"
2023,"MI","FT","Data Science Manager",64400,70000,"US",0,"US","M"
2023,"MI","FT","Data Science Consultant",82800,90000,"US",0,"US","M"
2023,"MI","FT","Data Science Consultant",64400,70000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",141312,153600,"US",100,"US","M"
2023,"SE","FT","Data Engineer",98256,106800,"US",100,"US","M"
2023,"EN","FT","Data Engineer",115000,125000,"US",0,"US","M"
2023,"EN","FT","Data Engineer",82800,90000,"US",0,"US","M"
2023,"MI","FT","Research Scientist",170200,185000,"US",100,"US","M"
2023,"MI","FT","Research Scientist",115000,125000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",116840,127000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",86480,94000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",193706,210550,"US",0,"US","M"
2023,"SE","FT","Data Scientist",141036,153300,"US",0,"US","M"
2023,"MI","FT","Data Scientist",184000,200000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",138000,150000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",148580,161500,"US",100,"US","M"
2023,"SE","FT","Data Analyst",109940,119500,"US",100,"US","M"
2023,"SE","FT","Data Analyst",161000,175000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",133400,145000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",161000,175000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",136850,148750,"US",0,"US","M"
2023,"SE","FT","Data Analytics Specialist",96600,105000,"US",0,"US","M"
2023,"SE","FT","Data Analytics Specialist",78200,85000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",197800,215000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",134596,146300,"US",0,"US","M"
2023,"EN","FT","AI Developer",2e+05,214618,"DE",100,"DE","L"
2023,"MI","FT","Data Engineer",66240,72000,"MX",100,"MX","M"
2023,"MI","FT","Data Engineer",55200,60000,"MX",100,"MX","M"
2023,"SE","FT","Machine Learning Engineer",141128,153400,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",112884,122700,"US",0,"US","M"
2023,"MI","FT","Data Engineer",239200,260000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",161000,175000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",171396,186300,"US",100,"US","M"
2023,"SE","FT","Data Scientist",113988,123900,"US",100,"US","M"
2023,"MI","FT","Research Scientist",312800,340000,"US",100,"US","M"
2023,"MI","FT","Research Scientist",138000,150000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",141128,153400,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",112884,122700,"US",0,"US","M"
2023,"MI","FT","Data Engineer",230000,250000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",161000,175000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",60000,64385,"FR",50,"FR","M"
2023,"SE","FT","Data Analyst",171028,185900,"US",0,"US","M"
2023,"SE","FT","Data Analyst",111964,121700,"US",0,"US","M"
2023,"SE","FT","Data Analyst",141312,153600,"US",0,"US","M"
2023,"SE","FT","Data Analyst",98256,106800,"US",0,"US","M"
2023,"SE","FL","Software Data Engineer",46000,50000,"NG",50,"AU","M"
2023,"EN","FT","Data Analyst",92000,100000,"UZ",100,"US","L"
2023,"SE","FT","Machine Learning Engineer",227700,247500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",158424,172200,"US",0,"US","M"
2023,"EX","FT","Data Engineer",285200,310000,"US",100,"US","M"
2023,"EX","FT","Data Engineer",219880,239000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",115000,125000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",101200,110000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",138000,150000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",92000,100000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",137149.92,149076,"US",0,"US","M"
2023,"SE","FT","Data Scientist",75775.8,82365,"US",0,"US","M"
2023,"MI","FT","Data Engineer",134320,146000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",69000,75000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",128340,139500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",100648,109400,"US",0,"US","M"
2023,"SE","FT","Data Engineer",128340,139500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",100648,109400,"US",0,"US","M"
2023,"MI","FT","Data Engineer",137632,149600,"US",0,"US","M"
2023,"MI","FT","Data Engineer",93840,102000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",87200,97218,"GB",0,"GB","M"
2023,"MI","FT","Data Analyst",43600,48609,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",231840,252000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",118680,129000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",87400,95000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",78660,85500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",171028,185900,"US",0,"US","M"
2023,"SE","FT","Data Analyst",111964,121700,"US",0,"US","M"
2023,"EN","FT","Research Scientist",138000,150000,"US",0,"US","M"
2023,"EN","FT","Research Scientist",92000,100000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",133400,145000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",115000,125000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",138000,150000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",89930,97750,"US",100,"US","M"
2023,"SE","FT","Data Scientist",184920,201000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",112240,122000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",231840,252000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",118680,129000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",110400,120000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",69000,75000,"US",100,"US","M"
2023,"MI","FT","Data Scientist",107630.8,116990,"US",100,"US","M"
2023,"MI","FT","Data Scientist",76286.4,82920,"US",100,"US","M"
2023,"SE","FT","Data Scientist",171028,185900,"US",0,"US","M"
2023,"SE","FT","Data Scientist",118956,129300,"US",0,"US","M"
2023,"MI","FT","Machine Learning Scientist",184000,200000,"US",0,"US","S"
2023,"MI","FT","Machine Learning Scientist",115000,125000,"US",0,"US","S"
2023,"SE","FT","Data Scientist",184920,201000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",112240,122000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",188140,204500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",130824,142200,"US",0,"US","M"
2023,"SE","FT","Data Manager",142600,155000,"US",0,"US","M"
2023,"SE","FT","Data Manager",128800,140000,"US",0,"US","M"
2023,"MI","FT","Machine Learning Infrastructure Engineer",189446.4,205920,"US",0,"US","M"
2023,"MI","FT","Machine Learning Infrastructure Engineer",157872,171600,"US",0,"US","M"
2023,"SE","FT","Data Engineer",111780,121500,"US",100,"US","M"
2023,"SE","FT","Data Engineer",71760,78000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",141680,154000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",106720,116000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",174800,190000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",125120,136000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",70850,78990,"GB",100,"GB","M"
2023,"MI","FT","Data Analyst",39294.5,43809,"GB",100,"GB","M"
2023,"SE","FT","Data Analyst",165600,180000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",101200,110000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",253276,275300,"US",100,"US","M"
2023,"SE","FT","Data Scientist",168360,183000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",156400,170000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",128800,140000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",141680,154000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",106720,116000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",147200,160000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",119600,130000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",184000,200000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",110400,120000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",161000,175000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",147200,160000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",114450,127599,"GB",0,"GB","M"
2023,"MI","FT","Data Engineer",92650,103294,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",141312,153600,"US",0,"US","M"
2023,"SE","FT","Data Engineer",98256,106800,"US",0,"US","M"
2023,"EN","FT","Data Analyst",78200,85000,"US",100,"US","M"
2023,"EN","FT","Data Analyst",69000,75000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",207000,225000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",143888,156400,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",138000,150000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",110400,120000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",150696,163800,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",115920,126000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",133400,145000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",82800,90000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",188140,204500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",130824,142200,"US",0,"US","M"
2023,"SE","FT","Data Analyst",87400,95000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",78660,85500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",154100,167500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",97980,106500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",150696,163800,"US",0,"US","M"
2023,"SE","FT","Data Engineer",115920,126000,"US",0,"US","M"
2023,"MI","FT","Data Analytics Manager",142600,155000,"US",0,"US","M"
2023,"MI","FT","Data Analytics Manager",128800,140000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",230000,250000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",184000,200000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",239200,260000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",171120,186000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",147200,160000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",119600,130000,"US",100,"US","M"
2023,"SE","FT","Research Scientist",184000,200000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",138000,150000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",45000,48289,"ES",0,"ES","M"
2023,"SE","FT","Data Scientist",36000,38631,"ES",0,"ES","M"
2023,"SE","FT","Data Scientist",138000,150000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",110400,120000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",27600,30000,"IN",50,"IN","M"
2023,"MI","FT","Research Scientist",170200,185000,"US",0,"US","M"
2023,"MI","FT","Research Scientist",115000,125000,"US",0,"US","M"
2022,"EN","PT","Data Analyst",31574.4,34320,"US",100,"US","S"
2022,"MI","FT","Business Data Analyst",48000,9289,"BR",100,"BR","M"
2023,"SE","FT","Head of Data",70000,75116,"PT",100,"PT","L"
2022,"EX","FT","Data Science Manager",97520,106000,"UZ",0,"RU","L"
2023,"SE","FT","Data Analyst",161000,175000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",119600,130000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",112240,122000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",86296,93800,"US",100,"US","M"
2023,"SE","FT","Data Science Manager",138000,150000,"MX",100,"MX","M"
2023,"SE","FT","Data Science Manager",82800,90000,"MX",100,"MX","M"
2023,"SE","FT","Data Analyst",151800,165000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",103040,112000,"US",100,"US","M"
2023,"EN","FT","Computer Vision Engineer",202400,220000,"US",0,"US","M"
2023,"SE","FT","BI Data Analyst",67000,71897,"DE",100,"DE","M"
2023,"EN","FT","AI Developer",60000,64385,"DE",0,"DE","M"
2023,"SE","FT","Machine Learning Engineer",188140,204500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",130824,142200,"US",0,"US","M"
2023,"SE","FT","Data Analyst",1300000,15806,"IN",100,"IN","S"
2023,"MI","FT","Machine Learning Engineer",184000,200000,"US",0,"US","M"
2023,"MI","FT","Machine Learning Engineer",161000,175000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",171028,185900,"US",0,"US","M"
2023,"SE","FT","Data Engineer",118956,129300,"US",0,"US","M"
2023,"SE","FT","Data Analyst",171028,185900,"US",0,"US","M"
2023,"SE","FT","Data Analyst",111964,121700,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",188140,204500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",130824,142200,"US",0,"US","M"
2023,"MI","FT","Data Scientist",36800,40000,"FR",50,"FR","L"
2023,"SE","FT","Data Science Consultant",1e+06,29453,"TH",50,"TH","M"
2023,"SE","FT","Data Analyst",165765.6,180180,"US",0,"US","M"
2023,"SE","FT","Data Analyst",97538.4,106020,"US",0,"US","M"
2023,"SE","FT","Data Scientist",125120,136000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",95680,104000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",115000,125000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",101200,110000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",141128,153400,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",112884,122700,"US",0,"US","M"
2023,"EX","FT","Data Engineer",285200,310000,"US",100,"US","M"
2023,"EX","FT","Data Engineer",219880,239000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",140189.6,152380,"US",0,"US","M"
2023,"SE","FT","Data Analyst",112151.68,121904,"US",0,"US","M"
2023,"SE","FT","Data Scientist",171028,185900,"US",0,"US","M"
2023,"SE","FT","Data Scientist",118956,129300,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",227700,247500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",158424,172200,"US",0,"US","M"
2023,"SE","FT","Data Architect",154928,168400,"US",0,"US","M"
2023,"SE","FT","Data Architect",96784,105200,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",118017.6,128280,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",98348,106900,"US",0,"US","M"
2022,"SE","FT","Lead Data Scientist",176640,192000,"US",100,"US","L"
2023,"MI","FT","Data Engineer",128800,140000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",92000,100000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",1e+05,107309,"DE",100,"DE","S"
2023,"SE","FT","Research Engineer",80000,85847,"DE",100,"DE","S"
2023,"SE","FT","Machine Learning Engineer",253000,275000,"DE",0,"DE","M"
2023,"SE","FT","Machine Learning Engineer",160080,174000,"DE",0,"DE","M"
2023,"SE","FT","Data Engineer",128340,139500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",100648,109400,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",128340,139500,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",100648,109400,"US",0,"US","M"
2023,"SE","FT","Data Analyst",156860,170500,"US",100,"US","M"
2023,"SE","FT","Data Analyst",78200,85000,"US",100,"US","M"
2023,"SE","FT","Data Manager",65429.43,72946,"GB",0,"GB","M"
2023,"SE","FT","Data Manager",48763.33,54365,"GB",0,"GB","M"
2023,"EX","FT","Head of Data Science",143769.91,160288,"GB",0,"GB","M"
2023,"EX","FT","Head of Data Science",114331.19,127467,"GB",0,"GB","M"
2023,"SE","FT","Data Engineer",73600,80000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",59800,65000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",114760.8,124740,"US",0,"US","M"
2023,"SE","FT","Data Engineer",60248.96,65488,"US",0,"US","M"
2023,"SE","FT","Data Quality Analyst",66424,72200,"US",0,"US","M"
2023,"SE","FT","Data Quality Analyst",59781.6,64980,"US",0,"US","M"
2023,"SE","FT","Data Engineer",141312,153600,"US",0,"US","M"
2023,"SE","FT","Data Engineer",98256,106800,"US",0,"US","M"
2023,"SE","FT","Data Analyst",165577,179975,"US",100,"US","M"
2023,"SE","FT","Data Analyst",79548.72,86466,"US",100,"US","M"
2023,"SE","FT","Data Engineer",110400,120000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",82800,90000,"US",0,"US","M"
2023,"MI","FT","Insight Analyst",45780,51039,"GB",0,"GB","M"
2023,"MI","FT","Insight Analyst",38150,42533,"GB",0,"GB","M"
2023,"SE","FT","Data Scientist",137149.92,149076,"US",0,"US","M"
2023,"SE","FT","Data Scientist",75775.8,82365,"US",0,"US","M"
2023,"SE","FT","Data Analyst",155480,169000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",101752,110600,"US",0,"US","M"
2023,"SE","FT","Data Science Manager",161000,175000,"US",0,"US","M"
2023,"SE","FT","Data Science Manager",110400,120000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",211600,230000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",165600,180000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",141312,153600,"US",0,"US","M"
2023,"SE","FT","Data Analyst",98256,106800,"US",0,"US","M"
2023,"SE","FT","Data Manager",128800,140000,"US",0,"US","M"
2023,"SE","FT","Data Manager",110400,120000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Infrastructure Engineer",189446.4,205920,"US",0,"US","M"
2023,"SE","FT","Machine Learning Infrastructure Engineer",157872,171600,"US",0,"US","M"
2023,"SE","FT","Data Analyst",151800,165000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",115000,125000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",243800,265000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",170200,185000,"US",0,"US","M"
2023,"MI","FT","Applied Machine Learning Engineer",119600,130000,"US",0,"US","M"
2022,"EN","FT","Data Scientist",154560,168000,"US",100,"US","M"
2023,"MI","FT","AI Scientist",36000,38631,"ES",50,"ES","L"
2023,"SE","FT","Data Analyst",87400,95000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",78660,85500,"US",0,"US","M"
2023,"SE","FT","Data Scientist",135332,147100,"US",0,"US","M"
2023,"SE","FT","Data Scientist",83444,90700,"US",0,"US","M"
2023,"SE","FT","Data Engineer",154173.6,167580,"US",0,"US","M"
2023,"SE","FT","Data Engineer",80941.6,87980,"US",0,"US","M"
2023,"SE","FT","Data Engineer",185840,202000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",124200,135000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",150696,163800,"US",0,"US","M"
2023,"SE","FT","Data Engineer",115920,126000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",150696,163800,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",115920,126000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",95680,104000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",59800,65000,"US",100,"US","M"
2023,"SE","FT","Research Engineer",211600,230000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",136160,148000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",247480,269000,"CA",100,"CA","M"
2023,"SE","FT","Machine Learning Engineer",145360,158000,"CA",100,"CA","M"
2023,"SE","FT","Analytics Engineer",181240,197000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",97520,106000,"US",0,"US","M"
2023,"MI","FT","Deep Learning Engineer",138000,150000,"US",100,"US","M"
2023,"MI","FT","Deep Learning Engineer",92000,100000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",266800,290000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",193200,210000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",176640,192000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",158976,172800,"US",0,"US","M"
2023,"SE","FT","Data Scientist",276220.8,300240,"US",0,"US","M"
2023,"SE","FT","Data Scientist",184147.2,200160,"US",0,"US","M"
2023,"SE","FT","Data Scientist",276220.8,300240,"US",0,"US","M"
2023,"SE","FT","Data Scientist",184147.2,200160,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",161000,175000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",128800,140000,"US",0,"US","M"
2023,"SE","FT","Data Manager",155480,169000,"US",0,"US","M"
2023,"SE","FT","Data Manager",92000,100000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",340400,370000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",225400,245000,"US",0,"US","M"
2023,"MI","FT","Data Engineer",103550,115447,"GB",100,"GB","L"
2023,"SE","FT","Data Analyst",101200,110000,"US",100,"US","S"
2023,"SE","FT","Data Analyst",73600,80000,"US",100,"US","S"
2023,"EN","FT","Data Analyst",50600,55000,"US",0,"US","M"
2023,"EN","FT","Data Analyst",44160,48000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",87400,95000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",78200,85000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",126500,137500,"US",100,"US","M"
2023,"SE","FT","Data Engineer",74980,81500,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",297436,323300,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",169924,184700,"US",0,"US","M"
2021,"MI","FT","AI Scientist",27600,30000,"GH",0,"GH","S"
2023,"SE","FT","Machine Learning Engineer",171120,186000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",140840.96,153088,"US",100,"US","M"
2023,"MI","FT","Data Infrastructure Engineer",174800,190000,"US",100,"US","M"
2023,"MI","FT","Data Infrastructure Engineer",147200,160000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",184000,200000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",138000,150000,"US",100,"US","M"
2023,"MI","FT","Data Infrastructure Engineer",174800,190000,"US",0,"US","M"
2023,"MI","FT","Data Infrastructure Engineer",168645.2,183310,"US",0,"US","M"
